channel_subscribers,title_word_count,title_char_count,title_upper_ratio,title_has_question,title_has_exclamation,publish_dayofweek,publish_hour,is_weekend,is_prime_time,view_count_log1p,like_count_log1p,comment_count_log1p,channel_subscribers_log1p,duration_seconds_log1p,daily_avg_views_log1p,views_per_subscriber,daily_views_per_subscriber,channel_efficiency,recency_score,prime_time_distance,daily_views_vs_category,title_trend_kw,title_hype_kw,title_kw_count,category_1,category_2,category_10,category_17,category_19,category_20,category_22,category_24,category_25,category_26,category_27,category_28,category_29,is_popular
501000,10,45,0.17777777777777778,0,0,2,17,0,1,13.665381613440518,10.033638237001172,8.09559870137819,13.124363376072994,7.381501894506707,9.334735418161792,1.717753058377129,0.022602013926014856,43258.53110929186,0.012987012987012988,2,7.72228421949151,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
392000,9,49,0.16326530612244897,1,0,5,10,1,0,9.797515738962685,6.19644412779452,5.3706380281276624,12.879019669789754,7.182352111885263,5.5110507552752726,0.04588763804173969,0.0006285977813936944,71745.08315334773,0.013513513513513514,9,0.16804286206138327,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
601000,11,50,0.08,1,0,4,20,0,1,10.54120130120716,7.493317248862145,5.560681631015528,13.30635187740947,7.645875825184813,9.154986211844106,0.0629649534692954,0.01574123836732385,82559.22256097561,0.2,1,6.451699646809835,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
19700000,16,81,0.09876543209876543,0,0,3,20,0,1,9.360224821513475,5.049856007249537,2.995732273553991,16.796129244469636,6.403574197934815,7.7511311727887735,0.0005896446401195614,0.00011792892802391227,229862.52290710818,0.16666666666666666,1,1.6344704439824587,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,1
4180000,9,59,0.13559322033898305,0,0,2,11,0,0,7.95892649305011,3.4965075614664802,1.791759469228055,15.24582204373536,4.143134726391533,3.654070049448075,0.0006842103626290998,9.002767929330261e-06,28018.00487185436,0.012987012987012988,8,0.025663299466585618,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
101000,8,63,0.30158730158730157,0,0,3,19,0,1,12.037624407668726,7.796880342783522,6.07073772800249,11.522885696764481,6.970730078143525,7.014637005432953,1.6731913545410442,0.011007837858822658,167211.58163265305,0.006535947712418301,0,0.7582069283314982,1,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3280000,13,85,0.07058823529411765,0,0,5,11,1,0,14.030743704360892,9.873595194671092,7.808729306744399,15.003354285238329,8.042056410058754,8.106788631549794,0.37809439692243996,0.0010109475853541175,54380.94745869642,0.0026666666666666666,8,2.3328836966355255,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,1
541000,6,34,0.20588235294117646,0,1,4,0,0,0,11.162956556656031,7.842278779117352,6.0112671744041615,13.201176406255746,6.80128303447162,6.1951704045297165,0.13025853926332853,0.0009045731893286704,85106.92354368932,0.006896551724137931,19,0.333735057836009,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6180000,12,79,0.0379746835443038,0,0,3,23,0,0,10.575206785682452,7.071573364211532,6.333279628139691,15.636828991246158,5.303304908059076,6.023727915588727,0.006335112243509346,6.668539203694048e-05,35210.16314632862,0.010416666666666666,4,0.28994106292752847,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
4660000,13,74,0.05405405405405406,1,0,3,22,0,1,12.672786494377524,8.31752199628717,6.675823221634848,15.35452622069408,6.652863029353347,5.962404192917042,0.06844376213653174,8.316374500186115e-05,67065.78901983329,0.0012135922330097086,3,0.2726531507047499,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
19600000,9,56,0.05357142857142857,0,0,1,12,0,0,12.267548669506787,7.613324979540639,6.591673732008658,16.791040175221152,4.836281906951478,5.554825440779451,0.010851019854539803,1.3136827911065138e-05,160699.63514538782,0.0012091898428053204,7,0.18114947385452174,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
527000,9,57,0.14035087719298245,0,1,2,20,0,1,9.897871813750493,6.879355804460439,3.8501476017100584,13.174957725054906,6.45833828334479,4.8306609803706495,0.037736171278612375,0.00023585107049132735,165641.46325878595,0.006211180124223602,1,0.08476358997681623,1,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,0
9240000,9,46,0.06521739130434782,0,0,2,17,0,1,10.809162131947094,6.504288173536645,5.220355825078324,16.039052551842968,5.60947179518496,6.236389764713213,0.005354003749566694,5.519591494398654e-05,77904.73975991564,0.01020408163265306,2,0.35881403953246244,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
5460000,9,60,0.03333333333333333,0,0,4,17,0,1,13.675889805621333,9.123910643977796,7.561121589530238,15.512959530871255,5.8971538676367405,7.100244330504386,0.159283304160567,0.00022184304200636073,75091.14526793644,0.0013908205841446453,2,1.576164103543781,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3280000,15,96,0.03125,0,0,3,17,0,1,11.191121126832048,6.97354301952014,4.418840607796598,15.003354285238329,4.0943445622221,4.3404206338414175,0.022098468872418026,2.309139903073984e-05,54380.94745869642,0.0010438413361169101,2,0.05328619318324874,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2660000,9,63,0.047619047619047616,0,0,2,2,0,0,13.170120627349107,9.85828095969805,7.064759027791802,14.793837056697662,4.02535169073515,6.601995878268285,0.19716421159240166,0.00027652764599214816,21310.151618055967,0.0014005602240896359,17,0.5175005660566049,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
44500,14,69,0.15942028985507245,0,0,2,16,0,0,11.393544903949433,7.860956364876389,4.624972813284271,10.703266939811954,4.110873864173311,4.510926374530561,1.9942473202849373,0.002022563205157137,20845.47078280044,0.0010131712259371835,3,0.10422436478933285,1,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1850000,13,79,0.06329113924050633,0,0,3,21,0,1,9.268703615273097,4.543294782270004,3.7376696182833684,14.430696737594902,4.276666119016055,4.723654729915965,0.005729726632580198,6.031291192189683e-05,30762.31946654848,0.010416666666666666,2,0.4659550806936868,1,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,0
6600000,14,76,0.15789473684210525,0,0,3,13,0,0,12.146561466106627,8.055475141757274,5.796057750765372,15.702580358511794,5.981414211254481,5.4977973240375135,0.028552116886042898,3.6841441143281154e-05,87306.28085269428,0.001288659793814433,6,0.1710689084831992,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2660000,14,85,0.058823529411764705,0,0,2,0,0,0,10.786717758283793,6.814542897259958,5.537334267018537,14.793837056697662,5.717027701406222,4.938814030241906,0.01818533150927387,5.210696707528329e-05,21310.151618055967,0.002857142857142857,19,0.09751424621651625,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
588000,8,59,0.0847457627118644,0,0,4,4,0,0,8.561401446080557,4.110873864173311,3.9512437185814275,13.28448392755959,4.882801922586371,3.117547572738313,0.008886039309456957,3.671917070023536e-05,7910.18314869855,0.00411522633744856,15,0.01519012688008053,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
42700,9,60,0.15,0,0,2,14,0,0,12.133195454116544,7.499423290592229,4.564348191467836,10.661977618146238,5.648974238161206,6.0330325720031945,4.354511603943702,0.00974163669786063,7897.211576846307,0.002232142857142857,5,0.2836808540507858,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4180000,13,76,0.06578947368421052,0,0,4,7,0,0,12.031159577984011,7.200424892944957,0.0,15.24582204373536,4.709530201312334,5.0574597031450725,0.040168650677356296,3.736618667661051e-05,28018.00487185436,0.0009293680297397769,12,0.10651608995518505,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
995,16,91,0.21978021978021978,0,1,0,11,0,0,5.793013608384144,1.6094379124341003,0.0,6.903747257584598,6.773080375655535,1.7237721282431222,0.32831325301204817,0.004624130324113355,904.9463414634147,0.013888888888888888,8,0.003140866336765418,1,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,0
4180000,9,54,0.037037037037037035,0,0,2,19,0,1,11.036662285553348,6.1903154058531475,0.0,15.24582204373536,4.68213122712422,4.187105154359239,0.014858608885500267,1.5510030151879195e-05,28018.00487185436,0.0010427528675703858,0,0.045612040410258826,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
19600000,9,65,0.046153846153846156,0,0,0,12,0,0,11.45724360754295,6.709304340258298,6.259581464064923,16.791040175221152,4.672828834461906,5.005617501343954,0.004825663019098826,7.563735139653332e-06,160699.63514538782,0.001564945226917058,7,0.10429965667503861,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
527000,5,39,0.1282051282051282,0,0,6,19,1,1,13.164708052058561,9.775256374639046,7.635303886259415,13.174957725054906,6.71295620067707,6.642448510444306,0.9898007783666445,0.0014534519506118127,165641.46325878595,0.001466275659824047,0,0.5223627136226787,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
7450000,16,96,0.13541666666666666,0,0,4,12,0,0,14.634106869991376,8.99949587624899,0.0,15.82372472458392,5.840641657373398,7.964955826505594,0.30433740881377064,0.0003862149858042774,2563982.2344186045,0.0012674271229404308,7,3.3318300178192053,1,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,1
450000,4,29,0.10344827586206896,0,0,2,18,0,1,12.98595929111504,9.63652272167307,7.076653815443951,13.017005083966255,7.170888478512505,7.955869737097857,0.9694289568245404,0.006336136972709415,609179.7878787878,0.006493506493506494,1,1.9444558511588497,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
19500000,6,40,0.075,0,0,0,0,0,0,11.625155332512335,7.97728198675515,6.0112671744041615,16.785925074816024,4.564348191467836,5.964756884834638,0.005737230475013822,1.9920939149353546e-05,112572.22434628064,0.0034602076124567475,19,0.2732970319180524,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
4070000,7,47,0.06382978723404255,0,0,0,5,0,0,13.832238856507791,9.792835282432533,8.415824697027949,15.219153803118994,5.905361848054571,6.197522298190954,0.24984465605782408,0.00012052323012919636,84650.12630930376,0.00048216007714561236,14,0.33452249672800927,1,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,1
58300,7,44,0.1590909090909091,0,0,0,20,0,1,12.947948083581467,9.172742341560864,7.696212639346407,10.97337452485014,3.4965075614664802,5.696424493362542,7.203529956604518,0.005090833891593299,14052.5,0.0007062146892655367,1,0.2024067453811331,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
10400000,13,73,0.0958904109589041,0,0,2,15,0,0,11.324847371063894,6.406879986069314,5.5134287461649825,16.15731646026544,4.867534450455582,4.471483696338138,0.007966730003199038,8.31600209102196e-06,24463.481767127603,0.0010427528675703858,4,0.06084689813314631,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
633000,11,79,0.02531645569620253,0,0,4,23,0,0,9.491299898667137,4.997212273764115,3.713572066704308,13.358227280903897,4.31748811353631,3.916622078885797,0.020920978007933636,7.777315244584995e-05,9415.525277969104,0.003703703703703704,4,0.03463574804151001,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2810000,9,53,0.16981132075471697,0,0,6,18,1,1,12.175675291802586,8.001019961323651,5.147494476813453,14.848695397181752,4.127134385045092,5.615462381689227,0.06904303592774522,9.738086872742628e-05,45641.43840810199,0.0014084507042253522,1,0.19251766768581008,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,0
411000,8,59,0.13559322033898305,0,0,3,3,0,0,11.358176272736815,6.459904454377535,5.187385805840755,12.926350926565435,5.4680601411351315,4.240964386836226,0.20842285055267507,0.00016660499644498408,61813.05010295127,0.0007987220447284345,16,0.04669721187439027,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
256000,7,53,0.018867924528301886,0,0,4,17,0,1,11.844973644150572,6.815639990074331,5.19295685089021,12.45293662970407,5.402677381872279,5.2736350254926565,0.5444549044730294,0.0007582937388203752,3744.4760920512986,0.0013908205841446453,2,0.13657449536078314,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,0
527000,7,43,0.16279069767441862,0,0,6,20,1,1,12.417965140414363,8.721602344674197,6.732210706467206,13.174957725054906,6.71901315438526,5.736580361962803,0.4690731137132567,0.0005863413921415708,165641.46325878595,0.0012484394506866417,1,0.21072790234272565,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
153000,5,27,0.18518518518518517,0,0,5,14,1,0,11.862031839409008,0.0,3.871201010907891,11.938199736300925,3.5553480614894135,5.637083391950351,0.926654074156378,0.001827720067369582,192777.94886363635,0.001968503937007874,5,0.3238182593411725,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0
327,9,57,0.07017543859649122,1,0,6,20,1,1,7.607878073278507,3.4339872044851463,2.5649493574615367,5.793013608384144,6.683360945766275,1.1497983961752318,6.137195121951219,0.006577915457611168,162.79017857142858,0.0010706638115631692,1,0.0014713709662019655,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
476000,9,53,0.16981132075471697,0,0,2,14,0,0,10.365143940294034,5.659482215759621,2.3978952727983707,13.073175234051686,4.110873864173311,3.817851027556048,0.06666582633229762,9.350045768905697e-05,4339.670362726923,0.0014005602240896359,5,0.03131209129189665,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,0
19700000,15,85,0.08235294117647059,0,0,1,7,0,0,12.54028876760928,8.235625719964311,7.504942068396171,16.796129244469636,5.043425116919247,5.826642725858567,0.01418111603141543,1.716842134553926e-05,229862.52290710818,0.0012091898428053204,12,0.23795075329974621,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,1
414000,10,64,0.046875,0,0,3,15,0,0,9.142382678792956,4.1588830833596715,3.9512437185814275,12.933623668263472,4.189654742026425,2.136250174129585,0.022565162886079987,1.803770014874499e-05,3313.9999446090787,0.0007987220447284345,4,0.005253793827088512,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
75,12,85,0.11764705882352941,0,0,6,5,1,0,2.8903717578961645,0.0,0.6931471805599453,4.330733340286331,5.4680601411351315,0.020494991029654817,0.2236842105263158,0.00027245336239502537,148.59595959595958,0.0012165450121654502,14,2.3977458538335415e-05,1,0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,0
4950,10,58,0.15517241379310345,0,0,5,19,1,1,6.668228248417403,3.044522437723423,1.3862943611198906,8.507344855361422,6.361302477572996,0.5108256237659907,0.15875580690769542,0.00013465293206759576,16730.0,0.000847457627118644,0,0.00045464120267144683,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1740000,7,45,0.13333333333333333,0,0,5,9,1,0,12.936378318172615,0.0,4.07753744390572,14.36939624590319,1.9459101490553132,7.481618297759431,0.23858721920274759,0.0010196035008664427,3576049.394889357,0.00425531914893617,10,1.2098760138424987,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
124,14,80,0.1125,0,0,5,15,1,0,9.787459226476006,6.1092475827643655,4.454347296253507,4.8283137373023015,3.871201010907891,3.153940919555277,142.464,0.1794256926952141,6493.0,0.0012578616352201257,4,0.029383605228165837,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,0
114000,6,44,0.09090909090909091,0,0,6,14,1,0,14.450933811870861,9.794007451917308,7.232733136177615,11.643962499267984,5.459585514144159,7.011688293567324,16.55967930105876,0.009723828127456702,307309.5,0.0005868544600938967,5,0.75597247964816,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
624,10,65,0.09230769230769231,0,0,1,1,0,0,12.50359984528162,7.1770187659099,5.056245805348308,6.437751649736401,4.727387818712341,5.156293900244441,430.8864,0.2760322869955157,1940.078947368421,0.0006402048655569782,18,0.11765217275230429,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
4070000,10,70,0.11428571428571428,0,0,4,15,0,0,12.571153163442862,8.003028666384733,6.35088571671474,15.219153803118994,5.272999558563747,6.006941902168547,0.0707923658986816,9.956732193907397e-05,84650.12630930376,0.0014044943820224719,4,0.2763575875943262,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4070000,9,53,0.1509433962264151,0,0,1,13,0,0,12.633263367411597,7.7651449029361315,5.583496308781699,15.219153803118994,5.3706380281276624,6.345301050899792,0.07532872842045985,0.0001397564534702409,84650.12630930376,0.001851851851851852,6,0.38790594724851635,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4070000,9,60,0.11666666666666667,0,0,5,15,1,0,13.362765145274809,8.546557800046141,7.0967213784947605,15.219153803118994,5.2832037287379885,6.750550275022684,0.15623558814850413,0.00020971219885705254,84650.12630930376,0.0013404825737265416,4,0.582074080497014,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
90100,14,98,0.22448979591836735,0,1,2,7,0,0,13.339389052619989,9.152287440527566,6.411818267709897,11.408686542313973,3.044522437723423,7.319027119933145,6.894340795329685,0.01673383688186817,89292.31235431235,0.002421307506053269,12,1.9753114373175946,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,1
49700,13,78,0.16666666666666666,1,0,2,19,0,1,9.978131095531895,5.10594547390058,3.8501476017100584,10.813780332606648,5.5909869805108565,4.384826021555131,0.43357276513551035,0.0015940175188805528,63859.49180327869,0.003663003663003663,0,0.054027922479965115,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
11900000,6,44,0.06818181818181818,0,0,1,16,0,0,12.758683959312714,7.984462732262196,5.58724865840025,16.29204904211537,3.1354942159291497,7.979899921235282,0.029206384100303857,0.0002454317991622173,105925.97792842168,0.008333333333333333,3,2.0547940598767256,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,1
541000,11,68,0.22058823529411764,0,0,1,22,0,1,12.651998082765548,8.295798110636145,6.126869184114185,13.201176406255746,6.579251212010101,8.23341993544135,0.5774222228794401,0.00695689425155952,85106.92354368932,0.011904761904761904,3,2.566690603693782,1,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,1
